Time,base_load1,base_load2,base_load3,base_load4,base_load5,base_load6,base_load7,base_load8,base_load9,base_load10,base_load11,base_load12,base_load13,base_load14,base_load15
2607600,216,29,84,227,184,60,239,160,51,47,48,281,51,320,45
2608200,246,29,236,37,152,60,49,236,206,47,48,148,51,206,45
2608800,246,29,236,37,42,104,49,388,320,47,141,60,73,51,45
2609400,94,29,46,37,42,170,49,346,272,47,203,38,161,51,259
2610000,56,188,46,37,42,60,49,156,127,47,255,38,117,51,275
2610600,56,294,46,37,232,60,49,46,51,157,238,38,51,51,884.599975585937
2611200,56,51,201,37,232,60,125,46,51,157,200,38,51,203,93
2611800,56,29,201,75,42,132,239,46,51,47,48,69,51,241,237
2612400,56,29,46,227,232,156,163,198,51,47,48,383,51,127,205
2613000,56,29,198,235,152,252,49,236,51,47,48,493,51,51,45
2613600,56.0000038146972,29,236,77,130,282,49,160,175,47,48,148,51,206,45
2614200,246,29,198,117,42,370,49,236,358,47,203,38,95,206,45
2614800,246,95,46,117,42,282,49,232,365,47,241,38,161,51,45
2615400,56,139,46,157,232,260,49,156,89,47,238,38,95,51,235
2616000,56,175,46,197,232,260,239,46,51,157,318,38,59,241,235
2616600,56,184,201,1436.40002441406,42,381,239,46,51,157,112,38,144,241,45
2617200,56,29,273,364,142,1045.76000976562,49,236,51,47,48,38,144,89,173
2617800,56,29,150,440,422,381,49,236,51,47,48,309,543.799987792968,51,205
2618400,56,29,1555.40002441406,364,232,574.799987792968,49,122,51,47,96,557,144,51,205
2619000,56,69,364,1049.59997558593,106,703,49,160,82,79,283,338,144,51,173
2619600,208,2273,284,250,42,637,49,252,396,127,339,38,316.799987792968,206,45
2620200,246,2381,246,237,232,520.400024414062,49,292,396,111,398,38,361,206,45
2620800,170,1019.79998779296,256.399993896484,237,232,4033.39990234375,239,294,51,47,398,38,233,241,45.0000038146972
2621400,56,406.600006103515,259,237,118,4993,239,246,51,157,48,38,51,241,235
2622000,56,1632,414,237,42,2096.80004882812,49,436,51,157,48,38,51,51,235
2622600,56,1592,414,427,254,381,49,571.700012207031,51,47,48,38,51,51,45
2623200,56,1277,259,427,266,332.600006103515,49,419.700012207031,51,47,48,233,51,51,45
2623800,56,29,1208.59997558593,275,86,370,49,381.700012207031,51,47,172,495,51,83,45
2624400,120,95,241.199996948242,237,42,326,49,1771.69995117187,51,47,203,474,51,147,45
2625000,176,139,46,237,194,188,281,2571.69995117187,396,47,300,312,139,187,45
2625600,366,51,86,237,232,60,491.480010986328,2451.69995117187,396,47,238,206,161,556,45
2626200,382,29,126,221,194,60,260,407.700012207031,51,119,88,198,51,556,45
2626800,216,29,206,197,42,60,222,531.700012207031,51,1407.61206054687,88,198,51,211,83
2627400,216,29,433.799987792968,197,42,60,222,531.700012207031,51,1407.61206054687,2128,198,51,211,235
2628000,216,184,452,387,342,100,222,309.700012207031,59,1297.61206054687,2128,198,51,211,235
2628600,216,184,411,355,152,226,222,181.699996948242,131,1337.61206054687,159,397,51,211,45
2629200,216,95,447,37,42,268,190,181.699996948242,171,1297.61206054687,283,463,51,291.600006103515,45
2629800,152,139,423,37,118,180.199996948242,260,371.700012207031,171,1297.61206054687,544.552185058593,575,51,296,45
2630400,56,51,137,37,232,181,281.600006103515,317.700012207031,516,167,389.552185058593,493,161,486,45
2631000,132,29,137,37,232,181,166,291.700012207031,637,167,275.552185058593,1516.40002441406,161,486,45
2631600,246,29,46,37,42,181,182,431.700012207031,401,167,199.552200317382,295,51,417,45
2632200,246,29,46,37,42,181,182,1711.52404785156,332,358.420013427734,199.552200317382,319,51,417,45
2632800,56,29,201,37,146,181,182,1561.52404785156,316,390.700012207031,199.552200317382,319,51,189.199996948242,121
2633400,56,29,201,227,342,291,182,1561.52404785156,292,302.700012207031,199.552200317382,279,51,171,235
2634000,56,250,339,227,42,170,245,313.523712158203,2305,302.700012207031,299,497.799987792968,51,147,235
2634600,56,287,356,37,42,60,359,426.275909423828,2305,302.700012207031,317,423,51,51,45
2635200,56,99,242,37,232,60,283,548.075927734375,2631.39990234375,302.700012207031,238,211,51,241,45
2635800,56,230,166,37,232,60,260,330.075897216796,1875.40002441406,262.700012207031,200,324,161,241,45
2636400,56,254,166,37,42,108,260,496.916900634765,529,286.700012207031,48,348,161,51,45
2637000,246,286,287,37,42,140,260,438.552185058593,339,324.700012207031,56,118,51,51,45
2637600,246,270,303,37,42,307.700012207031,260,307.35220336914,173.600006103515,485.299987792968,88,118,51,206,45
2638200,134,278,451,75,304,484.631286621093,300,366.35220336914,171,1289.30004882812,128,158,51,206,45
2638800,96.0000076293945,216,450,227,282,501.981689453125,482,327,209.310394287109,423.700012207031,315,190,51,51,159
2639400,685.943481445312,260,419,227,42,423.275909423828,408.399993896484,358.552185058593,302.775909423828,423.700012207031,345,425.364685058593,51,51.0000038146972,235
2640000,815.095703125,278.600006103515,357,37,232,480.075897216796,303,528.375915527343,335.375885009765,423.700012207031,414.241790771484,570.523681640625,51,241,197
2640600,855.095703125,122,167,37,232,480.075897216796,303,520.375915527343,335.375915527343,423.700012207031,389.552185058593,367.523712158203,51,241,45
2641200,2054.49609375,29,118.599998474121,37,42,480.075897216796,303,586.375915527343,646.375915527343,423.700012207031,211.375900268554,305.523712158203,161,51,45
2641800,895.095703125,29,46,37,42,601.075927734375,319,630.375915527343,809.375915527343,399.700012207031,251.375900268554,511.523712158203,161,51,45
2642400,895.095703125,29,46,37,42,582.144592285156,343,346.375885009765,491.375885009765,347.700012207031,251.375900268554,535.523681640625,51,51,45
2643000,1045.09606933593,29,174.600006103515,37,152,679.523681640625,343,324.065490722656,304.823699951171,292.700012207031,211.375900268554,2343.15893554687,51,51,45
2643600,963.095703125,95,364,151,342,575.629516601562,391,330.375885009765,179.094192504882,226.699996948242,358.975891113281,1917.69995117187,51,206,45
2644200,586.853881835937,139,544.025573730468,227,80,436.700012207031,359,294.35220336914,172,182.699996948242,468.823699951171,293.700012207031,51,244,45
2644800,580.543518066406,51,734.375915527343,151,232,436.700012207031,301.480010986328,318.552185058593,99.4000015258789,182.699996948242,627.82373046875,667.32373046875,51,241,197
2645400,176,29,641.375915527343,37,232,315.700012207031,179.399993896484,600.832214355468,51,182.699996948242,499.094207763671,667.523681640625,51,241,235
2646000,242.240005493164,184,451.375885009765,37,118,315.700012207031,182,917.252197265625,51.0000038146972,182.699996948242,302,399.523712158203,51,51,159
2646600,216,91,451.375885009765,37,42,327.523712158203,198,877.252197265625,241,182.699996948242,318,306.523712158203,161,51,45
2647200,216,29,451.375885009765,37,42,367.523712158203,343,725.252197265625,396,128.419998168945,342,382.523712158203,161,51,45
2647800,216,29,370.375885009765,37,64,455.523712158203,511,602.631286621093,206,113,358,496.523712158203,51,51,45
2648400,336,95,370.375915527343,37,152,509.075897216796,533,1787.82897949218,113,157,297.023712158203,496.523712158203,51,51,45
2649000,246,243,347.952209472656,227,276,2581.27587890625,381,595.523681640625,51,69,411.823699951171,258.12368774414,51,127,45
2649600,210,171,683.82373046875,227,194,2655.07592773437,322,565.923706054687,51,47,628.82373046875,180.794204711914,51,396,45
2650200,136,173,652.823669433593,75,232,2655.07592773437,332.600006103515,569.523681640625,51,47,473.823699951171,407.700012207031,51,358,45
2650800,176,189,452.823699951171,37,194,521.252197265625,375,771.765502929687,51,47,328.644592285156,438.700012207031,59,51,235
2651400,184,189,338.823699951171,37,42,534.852172851562,383,626.075927734375,89,47,342.375885009765,297.700012207031,155,51,235
2652000,56,344,338.823699951171,37,42,490.452209472656,262,524.075927734375,241,47,766.175903320312,173.699996948242,329,51,121
2652600,56,220,378.823699951171,37,42,1699.51196289062,452,548.075927734375,296,106.139999389648,382.375885009765,173.699996948242,361,51,45
2653200,56,223,378.823699951171,45,152,416.620910644531,524.599975585937,426.252197265625,206,342.700012207031,374.375885009765,325.700012207031,251,51,45
2653800,56,139,342.799987792968,77,266,298.35220336914,855.400024414062,426.252197265625,206,492.700012207031,464.575897216796,363.700012207031,251,165,125
2654400,246,51,277,267,308,291.552185058593,504,1619.34204101562,51,382.700012207031,636.375915527343,306.631286621093,251,241,125
2655000,246,29,593.599975585937,267,232,745.632202148437,1690.40002441406,614.958984375,51,382.700012207031,1280.97595214843,361.252197265625,251,165,125
2655600,56,37,628.200012207031,101,232,427.252197265625,491,856.523681640625,51,382.700012207031,362.646392822265,528.252197265625,258.094207763671,206,133
2656200,56,109,380,1477.40002441406,42,548.252197265625,491,856.523681640625,51,503.700012207031,248,546.252197265625,1702.22399902343,206,165
2656800,56,117,662.8173828125,278,42,1678.86401367187,567,635.523681640625,127,503.700012207031,1457.80004882812,560.252197265625,2661.82397460937,51,355
2657400,56,2180,905.543518066406,344.239990234375,42,1843.86401367187,681,758.144592285156,241,503.700012207031,272.823699951171,405.252197265625,1572.22399902343,51,355
2658000,56,2370,905.543518066406,286,108,1909.86401367187,495.823699951171,777.075927734375,165,503.700012207031,272.823699951171,389.935913085937,350.823699951171,51,267
2658600,56,370.552185058593,905.543518066406,358,152,4211.86376953125,260.823699951171,674.875915527343,338.823699951171,613.700012207031,365.823699951171,281.375885009765,383.823699951171,203,245
2659200,56,379.35220336914,917.3671875,358,272,4211.86376953125,260.823699951171,680.075927734375,402.823699951171,613.700012207031,541.82373046875,471.375885009765,383.823699951171,241,697.244934082031
2659800,132,794.352172851562,1021.6069946289,561,348,1817.59399414062,260.823699951171,759.475891113281,439.523712158203,503.700012207031,1912.38403320312,446.134185791015,383.823699951171,127,1497.61206054687
2660400,246,394.552185058593,2448.76708984375,561,417,669.32373046875,260.823699951171,2470.07592773437,463.523712158203,569.940002441406,1840.07604980468,407.375885009765,376.7294921875,51,1497.61206054687
2661000,246,394.552185058593,1406.60705566406,322.600006103515,163,1927.47595214843,1063.02404785156,2887.27587890625,519.523681640625,382.700012207031,1675.07604980468,453.375885009765,372,51,1497.61206054687
2661600,56,394.552185058593,995.3671875,293.375885009765,163,728.075927734375,463.823699951171,2349.07592773437,519.523681640625,552.099975585937,415.252197265625,442.575897216796,372,206,1497.61206054687
2662200,56,394.552185058593,995.3671875,293.375885009765,163,739.675903320312,463.823699951171,1879.47595214843,531.455078125,624.700012207031,415.252197265625,345.552185058593,394,206,1497.61193847656
2662800,218,460.552185058593,1039.9189453125,558.335876464843,163,791.075927734375,262,777.075927734375,714.51123046875,2223.89990234375,415.252197265625,190.552200317382,385.200012207031,51,557
2663400,249.552200317382,456.752197265625,1039.9189453125,486.975891113281,273,703.075927734375,316.955108642578,1176.8759765625,615.252197265625,631.794189453125,415.252197265625,190.552200317382,330,241,557
2664000,289.552185058593,558.552185058593,1539.11901855468,2921.3759765625,251,2177.75610351562,415.975891113281,618.675903320312,815.252197265625,746.523681640625,620.075927734375,190.552200317382,668.543518066406,241,245
2664600,305.552185058593,394.552185058593,2596.71899414062,1527.77600097656,543,2894.07592773437,413.375885009765,723.455078125,815.252197265625,746.523681640625,753.144592285156,159,765.343505859375,89,377.480010986328
2665200,353.552215576171,394.552185058593,1944.3759765625,725.375915527343,232,4093.47607421875,534.375915527343,733.711181640625,691.252197265625,636.523681640625,585.523681640625,349,3700.57788085937,51,245
2665800,656.352172851562,394.552185058593,889.375915527343,682,42,1596.27600097656,534.375915527343,510.575897216796,660.252197265625,1767.13598632812,2517.52392578125,386.399993896484,1713.40197753906,51,245
2666400,680.552185058593,1525.16394042968,843.575927734375,492,42,772.075927734375,724.375915527343,721.375915527343,660.252197265625,1784.97595214843,2517.52392578125,179,1713.40197753906,51,249.729507446289
2667000,560.552185058593,1525.16394042968,544.375915527343,492,42,1037.03601074218,724.375915527343,607.375915527343,628.700012207031,2869.73608398437,468.12368774414,608.799987792968,1713.40197753906,51,256.823699951171
2667600,407.755096435546,1694.52404785156,944.175903320312,499.094207763671,42,1921.68798828125,437.575897216796,531.375915527343,654.675903320312,1646.13598632812,534.723693847656,368.552185058593,1786.35400390625,206,378.823699951171
2668200,388.823699951171,2157.6640625,743.095886230468,493.423706054687,152,2268.48803710937,403.916900634765,641.375915527343,620.075927734375,1646.13598632812,607.523681640625,350.552185058593,1841.95397949218,396,378.823699951171
2668800,388.823699951171,2869.26391601562,676.855895996093,490.823699951171,152,2615.72290039062,492.041809082031,641.375915527343,468.075897216796,1670.33605957031,758.5,463.152191162109,4274.9541015625,241,600.375915527343
2669400,1588.22399902343,1740.86401367187,544.375915527343,490.823699951171,308,2591.52294921875,401.552185058593,721.375915527343,554.075927734375,746.523681640625,953.700012207031,511.552185058593,4109.9541015625,51,600.375915527343
2670000,461.423706054687,672.252197265625,531.375915527343,611.134216308593,422,2615.72290039062,612.095886230468,721.375915527343,585.075927734375,746.523681640625,798.700012207031,511.552185058593,3988.9541015625,51,410.375885009765
2670600,509.823699951171,396.252197265625,721.375915527343,591.375915527343,118,1485.11096191406,565.375915527343,608.27587890625,554.075927734375,636.523681640625,611.064697265625,523.375915527343,4810.72998046875,51,410.375885009765
2671200,934.298522949218,477.252197265625,876.375915527343,515.375915527343,42,1485.11096191406,603.375915527343,672.452209472656,546.346374511718,612.32373046875,652.075927734375,823.375915527343,3984.30810546875,51,398.552185058593
2671800,1132.18994140625,317.252197265625,724.375915527343,401.375885009765,42,2674.11108398437,451.375885009765,845.252197265625,539.252197265625,636.523681640625,434.875885009765,823.375915527343,4110.29296875,51,300.952209472656
2672400,1136.9189453125,383.252197265625,531.375915527343,394.281707763671,42,1582.11096191406,407.065490722656,655.252197265625,539.252197265625,636.523681640625,427.075897216796,628.934204101562,1133.81103515625,51,288.375915527343
